1.949621935897514291e+01,1.056493199988035414e+01,4.907157888672375456e+00,1.266163792655738973e-01,-4.916841304001380308e-01,0.000000000000000000e+00,2.309756255425597704e+00,3.177731697150493417e+00,5.086677277859979363e+00,5.725710547605949330e+00,7.973627754524386546e+00
1.963274721587938387e+01,1.006446002639600756e+01,4.907157888672375456e+00,1.365278569042409629e-01,-5.004719734843465773e-01,0.000000000000000000e+00,2.282034026651738046e+00,3.193098465291536847e+00,4.794765921158855804e+00,5.388003497423269117e+00,8.027740224409786407e+00
1.974862379169070437e+01,9.589965044604568334e+00,4.907157888672375456e+00,1.158765758113204924e-01,-4.744949817914392298e-01,0.000000000000000000e+00,2.657533381259535421e+00,3.325099900575512191e+00,4.473536931446429499e+00,5.200528825999492177e+00,7.971010788751331511e+00
1.987903780313461510e+01,9.109960365969559604e+00,4.907157888672375456e+00,1.304140114439107379e-01,-4.800046786350087302e-01,0.000000000000000000e+00,2.797070853135657842e+00,3.454926355557030870e+00,4.360349965342750878e+00,5.089496970768054851e+00,7.982058627910681103e+00
2.001148033253913638e+01,8.613627019068687218e+00,4.907157888672375456e+00,1.324425294045212809e-01,-4.963333469008723853e-01,0.000000000000000000e+00,3.267467903683281438e+00,3.727564044423829159e+00,4.023761505438743669e+00,4.917597977536358300e+00,7.977786742602033243e+00
2.014008861852675381e+01,8.143884909012378159e+00,4.907157888672375456e+00,1.286082859876174211e-01,-4.697421100563090590e-01,0.000000000000000000e+00,3.527333666717828997e+00,4.054807255940237276e+00,4.149452375001382975e+00,4.905797617689550805e+00,7.794315310003271158e+00
2.026313198048729802e+01,7.673128737838680991e+00,4.907157888672375456e+00,1.230433619605442175e-01,-4.707561711736971688e-01,0.000000000000000000e+00,3.962060836550940657e+00,4.059030828353805020e+00,4.501920120719530516e+00,4.993969522236802128e+00,7.517721407019764435e+00
2.038379597879631078e+01,7.205695571769531682e+00,4.907157888672375456e+00,1.206639983090127544e-01,-4.674331660691493084e-01,0.000000000000000000e+00,3.893900237035641254e+00,4.377147288737029740e+00,4.741465630232441164e+00,4.859630918131567334e+00,7.080168330175945712e+00
2.032666354640145912e+01,7.692432695065458681e+00,7.898907792656043370e+00,-5.713243239485166214e-02,4.867371232959269989e-01,2.991749903983667913e+00,4.014927077506992070e+00,4.000818900481194262e+00,4.413986311210647884e+00,4.935538337850210233e+00,7.544741759391714098e+00
2.027092003586037450e+01,8.189505766480959181e+00,7.898907792656043370e+00,-5.574351054108461767e-02,4.970730714155005003e-01,0.000000000000000000e+00,3.621575962355507272e+00,4.038421958139392309e+00,4.044807322820878959e+00,5.146804802607831242e+00,7.824448488345979058e+00
2.021201842592067877e+01,8.670581048071527519e+00,7.898907792656043370e+00,-5.890160993969573155e-02,4.810752815905683377e-01,0.000000000000000000e+00,3.092863527175362837e+00,3.608655202182581512e+00,4.360643232619138665e+00,5.179808430113775231e+00,7.901928962615186514e+00
2.015950529240524602e+01,9.156001947375971284e+00,7.898907792656043370e+00,-5.251313351543274166e-02,4.854208993044437648e-01,0.000000000000000000e+00,2.663239587200028957e+00,3.305812185588109742e+00,4.502991890810973175e+00,5.454558928402717832e+00,7.739202400216004918e+00
2.011629754363067946e+01,9.634627635550289781e+00,7.898907792656043370e+00,-4.320774877456656782e-02,4.786256881743184977e-01,0.000000000000000000e+00,2.327835172606587566e+00,2.954240843027390984e+00,4.718481266881493497e+00,5.673497866233460307e+00,7.673767884440253262e+00
2.005521698283194354e+01,1.013058883197916060e+01,7.898907792656043370e+00,-6.108056079873591671e-02,4.959611964288708208e-01,0.000000000000000000e+00,1.921097505599608679e+00,2.837218533308095925e+00,5.175066425739646370e+00,5.745347660281753477e+00,7.614288082338717345e+00
2.000242700295529019e+01,1.061996440963058852e+01,7.898907792656043370e+00,-5.278997987665334790e-02,4.893755776514279177e-01,0.000000000000000000e+00,1.639115373847511048e+00,2.549445191037651881e+00,5.437423741241476094e+00,6.130682371765810323e+00,7.508910997389136810e+00
1.994683119257075177e+01,1.111986905806712222e+01,7.898907792656043370e+00,-5.559581038453842439e-02,4.999046484365337051e-01,0.000000000000000000e+00,1.536060301680794993e+00,2.678788654714455042e+00,5.729952637863073406e+00,6.321432313159786709e+00,7.561161784828750676e+00
1.988868466185355999e+01,1.160933913057489164e+01,7.898907792656043370e+00,-5.814653071719178001e-02,4.894700725077694159e-01,0.000000000000000000e+00,1.622113093704051545e+00,2.530060329029582000e+00,6.107990448392771832e+00,6.802110194389958231e+00,7.569248610189378113e+00
1.984699266263096717e+01,1.210006044677659354e+01,7.898907792656043370e+00,-4.169199922259281266e-02,4.907213162017018959e-01,0.000000000000000000e+00,1.729444061443371483e+00,2.743225971391787699e+00,6.512734284114727323e+00,7.152534623141051817e+00,7.744899177020252878e+00
1.978625171577145991e+01,1.261497146516862600e+01,7.898907792656043370e+00,-6.074094685950726102e-02,5.149110183920324602e-01,0.000000000000000000e+00,2.096954765708635371e+00,3.008984321523214156e+00,6.920558915651062293e+00,7.468126718248664808e+00,7.713708962538753156e+00
1.973948012503004179e+01,1.309460789232469224e+01,7.898907792656043370e+00,-4.677159074141812312e-02,4.796364271560662473e-01,0.000000000000000000e+00,2.399811771321942455e+00,3.228255398354952010e+00,7.438268881364182405e+00,7.788524362585349081e+00,7.883988303572195377e+00
1.968326212230503458e+01,1.361018298714386887e+01,7.898907792656043370e+00,-5.621800272500721007e-02,5.155750948191766270e-01,0.000000000000000000e+00,2.817115335250182540e+00,3.450859692687210600e+00,7.700063625826816249e+00,8.006219015710190234e+00,8.190470129690780254e+00
2.012850962827369372e+01,1.337585031563428473e+01,5.723627435439929023e+00,4.452475059686591408e-01,-2.343326715095841450e-01,-2.175280357216114346e+00,2.294824932751108104e+00,2.963971280935431274e+00,7.602121924223890659e+00,7.757193020843655695e+00,8.249786749506112571e+00
2.058501573396320339e+01,1.312689943116827251e+01,5.723627435439929023e+00,4.565061056895096669e-01,-2.489508844660122122e-01,0.000000000000000000e+00,1.825107819850703361e+00,2.513592641753513490e+00,7.133950020949584747e+00,7.800773423642026749e+00,8.170111521644647823e+00
2.102475483986655291e+01,1.288425932024381559e+01,5.723627435439929023e+00,4.397391059033495253e-01,-2.426401109244569199e-01,0.000000000000000000e+00,1.529913175782436907e+00,1.949238253511666796e+00,6.591919953923397024e+00,7.507029943330816302e+00,7.742212901087221155e+00
2.148590869079894361e+01,1.264652360242265594e+01,5.723627435439929023e+00,4.611538509323906965e-01,-2.377357178211596533e-01,0.000000000000000000e+00,1.145670640314449207e+00,1.463961651623647997e+00,6.035429116768278313e+00,7.038598340064816661e+00,7.846717484517395036e+00
2.191594866161865340e+01,1.241485826299643414e+01,5.723627435439929023e+00,4.300399708197097937e-01,-2.316653394262218058e-01,0.000000000000000000e+00,1.013162553464416860e+00,1.084392764767018180e+00,5.718196808776980333e+00,6.642276145649292474e+00,8.112205658527496865e+00
2.233936873460980976e+01,1.217923851709245398e+01,5.723627435439929023e+00,4.234200729911563599e-01,-2.356197459039801601e-01,0.000000000000000000e+00,7.550400336936944345e-01,1.175605123270432317e+00,5.134312259894105779e+00,6.136997569156521948e+00,8.078907313990825401e+00
2.233919603389078645e+01,1.266386959415981828e+01,7.783425456842514301e+00,-1.727007190233109668e-04,4.846310770673643020e-01,2.059798021402585277e+00,1.132000640652377044e+00,1.349823495115490601e+00,5.213265712824078690e+00,6.222677138159148136e+00,8.461427574755388648e+00
2.234597180157051000e+01,1.315130396263701584e+01,7.783425456842514301e+00,6.775767679723543324e-03,4.874343684771975660e-01,0.000000000000000000e+00,1.748453615424139684e+00,1.815378659917323612e+00,5.401818990885186800e+00,6.357374380221595622e+00,8.772944484691691969e+00
2.234596618107776678e+01,1.366738916167288309e+01,7.783425456842514301e+00,-5.620492743219074327e-06,5.160851990358672481e-01,0.000000000000000000e+00,2.272578024496090698e+00,2.337334017095990202e+00,5.605392810901074441e+00,6.534418324193074668e+00,9.313962497662755524e+00
2.281585502480472982e+01,1.379011190493045369e+01,6.480122130865021646e+00,4.698888437269630458e-01,1.227227432575705990e-01,-1.303303325977492655e+00,2.271895339368392275e+00,2.609034176022277940e+00,5.130125070792066921e+00,6.082339343983804270e+00,9.653326008536991409e+00
2.330132006455299987e+01,1.391450177989865544e+01,6.480122130865021646e+00,4.854650397482700441e-01,1.243898749682017524e-01,0.000000000000000000e+00,2.547036828173080192e+00,3.025741636722786954e+00,4.932331761576040918e+00,5.792259514313104596e+00,1.004155473038743374e+01
2.371529426242311800e+01,1.363726970092256785e+01,5.633336629122798200e+00,4.139741978701181324e-01,-2.772320789760875925e-01,-8.467855017422234454e-01,2.425608643185071411e+00,2.985564435040086728e+00,4.380958103116079805e+00,5.219247084085385069e+00,1.021109004789567543e+01
2.413207976755159123e+01,1.336443507660843188e+01,5.633336629122798200e+00,4.167855051284732326e-01,-2.728346243141359651e-01,0.000000000000000000e+00,2.379564096594868783e+00,3.320459669361783828e+00,3.890430034944877047e+00,4.757419523893325675e+00,1.018044497370665269e+01
2.455879774611961963e+01,1.308310311205364052e+01,5.633336629122798200e+00,4.267179785680283999e-01,-2.813319645547913694e-01,0.000000000000000000e+00,2.623416521827905523e+00,3.351305692055332131e+00,3.528888693439224067e+00,4.308476439610165798e+00,9.679575986116022435e+00
2.497038701195176458e+01,1.281686409569093499e+01,5.633336629122798200e+00,4.115892658321449460e-01,-2.662390163627055273e-01,0.000000000000000000e+00,2.818984211064843759e+00,2.870021873104645849e+00,3.672999328918905793e+00,3.765491297611977206e+00,9.513347829310394133e+00
2.537914165423188706e+01,1.254074881545223086e+01,5.633336629122798200e+00,4.087546422801224821e-01,-2.761152802387041305e-01,0.000000000000000000e+00,2.310986708845657045e+00,3.023810728803284054e+00,3.257567215075437783e+00,4.096213167333552008e+00,9.059636323152407300e+00
2.578077958075118303e+01,1.227750048388404736e+01,5.633336629122798200e+00,4.016379265192959735e-01,-2.632483315681835023e-01,0.000000000000000000e+00,1.831869242426338529e+00,2.901671606826340621e+00,3.364117680733744731e+00,4.375470963999574359e+00,8.862607766995546754e+00
2.620133024882236228e+01,1.198781174254195925e+01,5.633336629122798200e+00,4.205506680711792455e-01,-2.896887413420881074e-01,0.000000000000000000e+00,1.420712183691216879e+00,2.347122579412028731e+00,3.779594948170567736e+00,4.676597977924821237e+00,8.468335023505460413e+00
2.691141419276086921e+01,6.729487740163159870e+00,6.759882546231451350e+00,4.348282453243399459e-01,2.566151252226216428e-01,0.000000000000000000e+00,3.248905528827609857e+00,3.219698181626639233e+00,4.885104662550699750e+00,4.988357581789121475e+00,6.488686920255200441e+00
2.736027274557682176e+01,6.990847666054915699e+00,6.759882546231451350e+00,4.488585528159525495e-01,2.613599258917558288e-01,0.000000000000000000e+00,3.417389564103611832e+00,3.642689548773983876e+00,4.533735077927822488e+00,4.550969082033761381e+00,6.533971844823695641e+00
2.784766326482673193e+01,6.952598754698192884e+00,6.155780988312534063e+00,4.873905192499101702e-01,-3.824891135672281450e-02,-6.041015579189172868e-01,3.461833122927392203e+00,3.786166379958582517e+00,4.492462978573133370e+00,4.611323900082477500e+00,7.081954665814240713e+00
2.835182890505322462e+01,6.928296422953192923e+00,6.155780988312534063e+00,5.041656402264926840e-01,-2.430233174499996096e-02,0.000000000000000000e+00,3.536999751502214462e+00,3.984398517469225798e+00,4.640231633356011187e+00,4.699680339501147053e+00,7.509404793187635541e+00
2.885616035815086988e+01,6.896062461980292824e+00,6.155780988312534063e+00,5.043314530976452659e-01,-3.223396097290009976e-02,0.000000000000000000e+00,3.586074297063450267e+00,4.175988914792053919e+00,4.569688660620453646e+00,4.833457188468340604e+00,7.903085958655378995e+00
2.933657054508131523e+01,6.863585382703514703e+00,6.155780988312534063e+00,4.804101869304453487e-01,-3.247707927677812023e-02,0.000000000000000000e+00,3.751603737339497702e+00,4.376105978115269579e+00,4.728154069949584759e+00,4.897851398616360541e+00,8.186568230100835564e+00
2.981829897587000744e+01,6.833067733409809996e+00,6.155780988312534063e+00,4.817284307886922079e-01,-3.051764929370470725e-02,0.000000000000000000e+00,4.140147379093547464e+00,4.618839302597206320e+00,4.888367327392086459e+00,5.197413593685853428e+00,8.634479815211626885e+00
3.033222371603292444e+01,6.803181180987553311e+00,6.155780988312534063e+00,5.139247401629170042e-01,-2.988655242225668474e-02,0.000000000000000000e+00,4.373003859290754747e+00,5.087525250283445821e+00,5.056886287509260391e+00,5.579322333618016216e+00,9.230721730844765105e+00
3.084234275514948820e+01,6.772502600061937272e+00,6.155780988312534063e+00,5.101190391165637550e-01,-3.067858092561603911e-02,0.000000000000000000e+00,4.745203177986139664e+00,5.232152487684470721e+00,5.535740548802434269e+00,5.751855129423094404e+00,9.659724994506795781e+00
3.085430294140983065e+01,6.262777319100749196e+00,4.672683528030360023e+00,1.196018626034245358e-02,-5.097252809611880764e-01,-1.483097460282174040e+00,4.254533469080628016e+00,5.070421847696955808e+00,5.795259676383174963e+00,6.312361399255713046e+00,9.838628819043941931e+00
3.086126240905877083e+01,5.760004943225689900e+00,4.672683528030360023e+00,6.959467648940176332e-03,-5.027723758750592964e-01,0.000000000000000000e+00,4.128469336624260855e+00,4.966981547191160473e+00,6.142933149814968630e+00,6.570927123858720798e+00,1.020010413581054109e+01
3.087130316683243692e+01,5.240425829715335659e+00,4.672683528030360023e+00,1.004075777366608690e-02,-5.195791135103542402e-01,0.000000000000000000e+00,3.720216781355500490e+00,4.716649808011209366e+00,6.653786818522036128e+00,7.035974858702170209e+00,1.048682926422242900e+01
3.088176613895562284e+01,4.746402842569368730e+00,4.672683528030360023e+00,1.046297212318592074e-02,-4.940229871459669297e-01,0.000000000000000000e+00,3.652267470853378661e+00,4.525766726481427860e+00,7.135464392141604328e+00,7.554035559483488704e+00,1.077271252349373576e+01
3.089884998498330404e+01,4.235220154127728343e+00,4.672683528030360023e+00,1.708384602768120430e-02,-5.111826884416403871e-01,0.000000000000000000e+00,3.577078919305881399e+00,4.399100814560513939e+00,7.629455376741048234e+00,8.009666583367943460e+00,1.119472034108101255e+01
3.058902345878146889e+01,4.649482370582817659e+00,8.411112567824073238e+00,-3.098265262018351507e-01,4.142622164550893160e-01,3.738429039793713216e+00,3.369951212807985375e+00,4.239630064655183439e+00,7.172560419371555973e+00,7.506320725662360971e+00,1.053058024385060953e+01
3.028499463892164556e+01,5.064695479720036531e+00,8.411112567824073238e+00,-3.040288198598233294e-01,4.152131091372188720e-01,0.000000000000000000e+00,3.120986124624283597e+00,4.167475821262914160e+00,6.732084930591901717e+00,6.916886638361777528e+00,1.016591247863077463e+01
3.000271553637618638e+01,5.462452401194344276e+00,8.411112567824073238e+00,-2.822791025454591818e-01,3.977569214743077453e-01,0.000000000000000000e+00,3.166847292239013623e+00,4.059508299233969275e+00,6.224333971163735768e+00,6.500147968761916140e+00,9.699614732358439184e+00
2.970292554080617364e+01,5.880384698335333837e+00,8.411112567824073238e+00,-2.997899955700127350e-01,4.179322971409895615e-01,0.000000000000000000e+00,3.266120565526723585e+00,4.049280876162182352e+00,5.782807721723557393e+00,6.113985094206188187e+00,9.145813372180262135e+00
2.942787107290121540e+01,6.274186697881336983e+00,8.411112567824073238e+00,-2.750544679049582442e-01,3.938019995460031453e-01,0.000000000000000000e+00,3.334742583528469417e+00,3.956413992625193554e+00,5.347003518097241503e+00,5.587584576671683401e+00,8.727170895959499575e+00
2.913961071647401724e+01,6.691861524452800580e+00,8.411112567824073238e+00,-2.882603564271981611e-01,4.176748265714635977e-01,0.000000000000000000e+00,3.488663176800109067e+00,4.083462363322910349e+00,4.812226694689861084e+00,5.086219320850482006e+00,8.132947901730938511e+00
2.883317089494475738e+01,7.108422274506546401e+00,8.411112567824073238e+00,-3.064398215292598593e-01,4.165607500537458208e-01,0.000000000000000000e+00,3.747743828214310291e+00,4.391798658109800080e+00,4.420383055940009243e+00,4.647837159671545315e+00,7.652155194208181577e+00
2.854651759610808170e+01,7.539152125670679716e+00,8.411112567824073238e+00,-2.866532988366756740e-01,4.307298511641333150e-01,0.000000000000000000e+00,3.906114796604880368e+00,4.015039791481746612e+00,4.127813475236892238e+00,4.585811103796348043e+00,7.206272188039614335e+00
2.824394882126841111e+01,7.954159550952594415e+00,8.411112567824073238e+00,-3.025687748396705956e-01,4.150074252819146992e-01,0.000000000000000000e+00,3.491046395869689345e+00,3.638957194603255285e+00,4.584679450440173554e+00,4.705434403887661432e+00,6.762908321942311396e+00
2.853189237895001895e+01,7.552586777441586463e+00,5.261060743440014065e+00,2.879435576816078424e-01,-4.015727735110079522e-01,-3.150051824384059174e+00,3.893574092726664215e+00,4.107882450336160396e+00,4.103461661843446073e+00,4.627460754683535349e+00,7.184823505262152743e+00
2.881263238893367173e+01,7.153063995388872165e+00,5.261060743440014065e+00,2.807400099836527829e-01,-3.995227820527142981e-01,0.000000000000000000e+00,3.782205275635636355e+00,4.281031811952970223e+00,4.355657585918708996e+00,4.447367876270567955e+00,7.695188977359176619e+00
2.909999025738599343e+01,6.738555823681687151e+00,5.261060743440014065e+00,2.873578684523216964e-01,-4.145081717071850136e-01,0.000000000000000000e+00,3.641743120185560567e+00,4.167556790504100661e+00,4.861210832922839842e+00,5.104770749200612912e+00,8.050609295048218428e+00
2.937795834571846143e+01,6.325872177170897004e+00,5.261060743440014065e+00,2.779680883324679996e-01,-4.126836465107901475e-01,0.000000000000000000e+00,3.401326833786751269e+00,4.108820908209052547e+00,5.333856018949268751e+00,5.603283689929710043e+00,8.558172624997839151e+00
2.966628968070465433e+01,5.908359935870165280e+00,5.261060743440014065e+00,2.883313349861928998e-01,-4.175122413007317235e-01,0.000000000000000000e+00,3.302476358165923553e+00,3.903876680639440711e+00,5.730202019462941720e+00,5.907258472721951925e+00,9.091182083660291013e+00
2.994738510373600349e+01,5.507118689092157737e+00,5.261060743440014065e+00,2.810954230313491564e-01,-4.012412467780075431e-01,0.000000000000000000e+00,3.119209648462601514e+00,4.057813253755072402e+00,6.104239443700337553e+00,6.378991742141757015e+00,9.647748269525353138e+00
3.023494817009532909e+01,5.109202677965986261e+00,5.261060743440014065e+00,2.875630663593256031e-01,-3.979160111261714761e-01,0.000000000000000000e+00,3.234307081861986344e+00,4.100001978021175830e+00,6.652135302220771429e+00,6.877026248559126920e+00,9.983724780205452731e+00
3.051273342693317403e+01,4.700539410559956721e+00,5.261060743440014065e+00,2.777852568378449405e-01,-4.086632674060295400e-01,0.000000000000000000e+00,3.192877174481028923e+00,4.110215812157614224e+00,7.060652787516570328e+00,7.517053415262451743e+00,1.058674779675145849e+01
3.078787400172153355e+01,4.295826161367920726e+00,5.261060743440014065e+00,2.751405747883595154e-01,-4.047132491920359953e-01,0.000000000000000000e+00,3.420791734674407003e+00,4.423786710905186048e+00,7.624751474483620228e+00,7.993897715214672850e+00,1.090373365128930416e+01
3.065501769025905432e+01,4.778038658707815856e+00,8.062628638357113076e+00,-1.328563114624792263e-01,4.822124973398951298e-01,2.801567894917099011e+00,3.436745017641829492e+00,4.268322091666969520e+00,6.964974267484413062e+00,7.336315684871089537e+00,1.052504354692524835e+01
3.052199722495530310e+01,5.257124970388760588e+00,8.062628638357113076e+00,-1.330204653037512230e-01,4.790863116809447320e-01,0.000000000000000000e+00,3.554827112546298906e+00,4.411304653923586727e+00,6.588351217033618923e+00,6.868860797038896848e+00,1.020523467268269613e+01
3.039063169032223399e+01,5.719749506852473964e+00,8.062628638357113076e+00,-1.313655346330691032e-01,4.626245364637133761e-01,0.000000000000000000e+00,3.628706558133745652e+00,4.418578585113603907e+00,6.103283604051098266e+00,6.418004873939676003e+00,9.717844995139749642e+00
3.024819627159207158e+01,6.214543011583124610e+00,8.062628638357113076e+00,-1.424354187301624108e-01,4.947935047306506462e-01,0.000000000000000000e+00,3.958963993635283618e+00,4.717876492482376172e+00,5.573246786174093081e+00,5.874216808868055750e+00,9.437040827714591629e+00
3.011946158385880423e+01,6.704091710873145260e+00,8.062628638357113076e+00,-1.287346877332673500e-01,4.895486992900206502e-01,0.000000000000000000e+00,4.134649628163908019e+00,4.845610789304073407e+00,5.100029794650872361e+00,5.392920335817457556e+00,9.057192613562259353e+00
2.998035430488771524e+01,7.200833663155705722e+00,8.062628638357113076e+00,-1.391072789710889879e-01,4.967419522825604616e-01,0.000000000000000000e+00,4.517644319232624994e+00,4.525407424619062979e+00,4.872786519652702708e+00,5.062101231102518639e+00,8.719798565591160511e+00
2.983801812399882181e+01,7.693070476037410899e+00,8.062628638357113076e+00,-1.423361808888934377e-01,4.922368128817051769e-01,0.000000000000000000e+00,4.086838280093394893e+00,4.375492058148294561e+00,4.736595651318510569e+00,5.346310528255838079e+00,8.346486950202194777e+00
2.969827077570419149e+01,8.183051036109775467e+00,8.062628638357113076e+00,-1.397473482946303136e-01,4.899805600723645682e-01,0.000000000000000000e+00,3.459071445891740648e+00,3.917088061655112252e+00,5.114797704838005110e+00,5.657032390698209845e+00,7.973907717023809738e+00
2.955702137175036981e+01,8.659583004767629433e+00,8.062628638357113076e+00,-1.412494039538216839e-01,4.765319686578539660e-01,0.000000000000000000e+00,2.974057343605983394e+00,3.604862232928879973e+00,5.521114010210276035e+00,6.031791624727942391e+00,7.524529555925204782e+00
2.942766862302303110e+01,9.125590608975379325e+00,8.062628638357113076e+00,-1.293527487273387067e-01,4.660076042077498926e-01,0.000000000000000000e+00,2.528375552405392579e+00,3.007236226440789917e+00,5.960461400366319218e+00,6.367569741202430578e+00,7.228937168165847638e+00
2.929652897907850218e+01,9.602718395200952273e+00,8.062628638357113076e+00,-1.311396439445289275e-01,4.771277862255729474e-01,0.000000000000000000e+00,2.132960152075767279e+00,2.625845688028962233e+00,6.308383541775955727e+00,6.728687025648447673e+00,7.106303273539320564e+00
2.916354531415854368e+01,1.008791931697738775e+01,8.062628638357113076e+00,-1.329836649199584997e-01,4.852009217764354787e-01,0.000000000000000000e+00,1.611053512787796960e+00,2.146480137956981782e+00,6.778857135434209091e+00,6.891399688698807147e+00,7.139429869917777616e+00
2.903314918887088680e+01,1.055488928256236036e+01,8.062628638357113076e+00,-1.303961252876568722e-01,4.669699655849726128e-01,0.000000000000000000e+00,1.133328132641792108e+00,1.860466016116599119e+00,6.614641299545120035e+00,7.215609713566307981e+00,7.517606422327733462e+00
2.929188443900801886e+01,1.014575709775782464e+01,5.197532507681065006e+00,2.587352501371320557e-01,-4.091321848045357257e-01,-2.865096130676048070e+00,1.589828963597041511e+00,2.305879254421264068e+00,6.895559410373892639e+00,6.845279492072830152e+00,7.256184626535636006e+00
2.953692975923444308e+01,9.732079198291613054e+00,5.197532507681065006e+00,2.450453202264242236e-01,-4.136778994662115849e-01,0.000000000000000000e+00,2.107818817352881346e+00,2.702486610377718090e+00,6.507074568652029711e+00,6.843933707645741826e+00,7.217923092864455548e+00
2.980762277311971076e+01,9.290752159934365650e+00,5.197532507681065006e+00,2.706930138852676748e-01,-4.413270383572474032e-01,0.000000000000000000e+00,2.511334479951667031e+00,3.124303439485688116e+00,6.260509731552259538e+00,6.718190351463077192e+00,7.699245480163385835e+00
3.007406295933906648e+01,8.848504481598832072e+00,5.197532507681065006e+00,2.664401862193557236e-01,-4.422476783355335783e-01,0.000000000000000000e+00,3.164402302369218489e+00,3.758830539408117843e+00,6.005322180574672153e+00,6.436078677996730057e+00,8.118033300302482047e+00
3.033766924519695962e+01,8.417208268020710094e+00,5.197532507681065006e+00,2.636062858578931412e-01,-4.312962135781219786e-01,0.000000000000000000e+00,3.563586771688844301e+00,4.140981126406618529e+00,5.757289240399996011e+00,6.251974121259192607e+00,8.495803657068757175e+00
1.653452062609916240e+01,7.593888606123226026e+00,5.822077888599617168e+00,4.519924138659945356e-01,-2.002017660192301207e-01,0.000000000000000000e+00,1.078395071222035817e+00,1.448984326829784841e+00,6.274758875225742827e+00,7.219157420861644248e+00,7.951628764558766882e+00
1.697705020297144074e+01,7.404899103122373205e+00,5.822077888599617168e+00,4.425295768722783407e-01,-1.889895030008528209e-01,0.000000000000000000e+00,9.290266836058820310e-01,1.653568561944646298e+00,6.119003213683878784e+00,6.898092211355569603e+00,8.482536361024429539e+00
1.742763621919231554e+01,7.226394186465075364e+00,5.822077888599617168e+00,4.505860162208747965e-01,-1.785049166572978407e-01,0.000000000000000000e+00,1.248782296530918323e+00,2.145456407637311713e+00,5.901025046527301754e+00,6.562871366523932437e+00,8.863362652925824037e+00
1.787761462316643701e+01,7.029555984874663821e+00,5.822077888599617168e+00,4.499784039741214769e-01,-1.968382015904115434e-01,0.000000000000000000e+00,1.562965796621261561e+00,2.503474410358057956e+00,5.685833167023714552e+00,6.490057819624782454e+00,9.236275518656748673e+00
1.838832962564258366e+01,7.072044915780343999e+00,6.298638509433965638e+00,5.107150024761466511e-01,4.248893090568017783e-02,4.765606208343484695e-01,1.928116363635717256e+00,3.039252033831809641e+00,5.461300481868443413e+00,6.074620626352906783e+00,8.887494276378586022e+00
